Status,Status,Commit Hash,Message,Notes,Problem
Done (Merged to dashpay),,5aeaa9ccd,Merge #11585: addrman: Add missing lock in Clear() (CAddrMan),,FALSE
Done (Merged to dashpay),,87d90efd6,Merge #11618: rpc: Lock cs_main in blockToJSON/blockheaderToJSON,,FALSE
Done (Merged to dashpay),,89cc4f905,Merge #11554: Sanity-check script sizes in bitcoin-tx,,FALSE
Done (Merged to dashpay),,998c3046f,Merge #11626: rpc: Make `logging` RPC public,,FALSE
Done (Merged to dashpay),,f9b74ef3f,Merge #11624: Docs: Change formatting for sequence of steps,,FALSE
Done (Merged to dashpay),,70fec9e36,Merge #11620: [build] .gitignore: add background.tiff,,FALSE
Done (Merged to dashpay),,ef8a63435,Merge #10866: Fix -Wthread-safety-analysis warnings. Compile with -Wthread-safety-analysis if available.,,FALSE
DNM (Did Not Merge),,6f01dcf63,Merge #11597: [trivial] Fix error messages in CFeeBumper,fee bumping,FALSE
DNM (Did Not Merge),,dd561667c,"Merge #11389: Support having SegWit always active in regtest (sipa, ajtowns, jnewbery)",segwit,FALSE
Done (Merged to dashpay),,5776582b7,Merge #11562: bench: use std::chrono rather than gettimeofday,was causing errors when merged,FALSE
Done (Merged to dashpay),,5ef3b6967,Merge #11524: [net] De-duplicate connection eviction logic,,FALSE
Done (Merged to dashpay),,77546a318,Merge #11289: Add wallet backup text to import* and add* RPCs,,FALSE
Done (Merged to dashpay),,0a2f46b01,Merge #11635: trivial: Fix typo – alreardy → already,,FALSE
Done (Merged to dashpay),,f7388e93d,Merge #11182: [tests] Add P2P interface to TestNode,,FALSE
Done (Merged to dashpay),,b5f9f025f,Merge #11552: Improve wallet-accounts test,,FALSE
Done (Merged to dashpay),,0dec4cc30,Merge #11221: Refactor: simpler read,,FALSE
Done (Merged to dashpay),,331352f99,Merge #10529: Improve bitcoind systemd service file,,FALSE
Done (Merged to dashpay),,0ecc6305f,Merge #11594: Improve -disablewallet parameter interaction,,FALSE
Done (Merged to dashpay),,ef3758d1e,Merge #10696: Remove redundant nullptr checks before deallocation,,FALSE
Done (Merged to dashpay),,77ba4bf96,Merge #10368: [wallet] Remove helper conversion operator from wallet,,FALSE
Done (Merged to dashpay),,99ec12666,Merge #11074: Assert that CWallet::SyncMetaData finds oldest transaction.,,FALSE
DNM (Did Not Merge),,045a80923,Merge #11644: Fix qt build broken by 5a5e4e9,"bump fee dependant
",FALSE
Done (Merged to dashpay),,5e3f5e4f2,Merge #11638: [tests] Dead mininode code,,FALSE
Done (Merged to dashpay),,1f4375f8e,Merge #11580: Do not send (potentially) invalid headers in response to getheaders,,FALSE
Done (Merged to dashpay),,e6e3fc395,Merge #11272: CKeystore/CCrypter: move relevant implementation out of the header,,FALSE
DNM (Did Not Merge),,23e9074e0,Merge #10771: Remove unused variables in shell scripts,see below,FALSE
Done (Merged to dashpay),,5e9be169e,Merge #11043: Use std::unique_ptr (C++11) where possible,,FALSE
DNM (Did Not Merge),,c838283ec,"Merge #11649: Revert ""Remove unused variable in shell script""",see above,FALSE
DNM (Did Not Merge),,6e4e98ee8,Merge #11394: Perform a weaker subtree check in Travis,I don't do travis,FALSE
Done (Merged to dashpay),,fe503e118,Merge #11646: Require a steady clock for bench with at least micro precision,,FALSE
DNM (Did Not Merge),,76b334915,Merge #11468: [tests] Make comp test framework more debuggable,"no need, file was removed",FALSE
Done (Merged to dashpay),,22cdf93c0,"Merge #11316: [qt] Add use available balance in send coins dialog (CryptAxe, promag)",,FALSE
Done (Merged to dashpay),,ee92243e6,Merge #11623: tests: Add missing locks to tests,,FALSE
Done (Merged to dashpay),,05a761932,Merge #11353: Small refactor of CCoinsViewCache::BatchWrite(),,FALSE
Done (Merged to dashpay),,61fb80660,Merge #11269: [Mempool] CTxMemPoolEntry::UpdateAncestorState: modifySiagOps param type,,FALSE
Done (Merged to dashpay),,033c78671,Merge #11258: [rpc] Add initialblockdownload to getblockchaininfo,,FALSE
DNM (Did Not Merge),,6de3203cd,doc: Add historical release notes for 0.15.1,,FALSE
Done (Merged to dashpay),,95e14dc81,Merge #11055: [wallet] [rpc] getreceivedbyaddress should return error if called with address not owned by the wallet,,FALSE
Done (Merged to dashpay),,13e352dc5,Merge #3716: GUI: Receive: Remove option to reuse a previous address,,FALSE
Done (Merged to dashpay),,2adbddb03,"Merge #10749: Use compile-time constants instead of unnamed enumerations (remove ""enum hack"")",,FALSE
DNM (Did Not Merge),,7fbf3c638,Merge #11438: Updated Windows build doc for WSL/Xenial workaround,,FALSE
Done (Merged to dashpay),,927e5280b,Merge #11035: [contrib] Add Valgrind suppressions file,,FALSE
DNM (Did Not Merge),,41aa9c4a8,Merge #11663: [trivial] doc: Add getreceivedbyaddress release notes,Don't do release notes,FALSE
Done (Merged to dashpay),,5e468994f,Merge #11676: contrib/init: Update openrc-run filename,,FALSE
DNM (Did Not Merge),,cbb54e77a,Merge #11533: Docs: Update WSL installation notes for Fall Creators update,,FALSE
Done (Merged to dashpay),,7adeea3b0,Merge #11641: qa: Only allow disconnecting all NodeConns,,FALSE
DNM (Did Not Merge),,6d4821b69,"Merge #11684: trivial: Fix typo – ""Ubutntu"" → ""Ubuntu""",,FALSE
Done (Merged to dashpay),,3bdf242fc,Merge #11677: qa: Remove unused NodeConn members,,FALSE
Done (Merged to dashpay),,4db82b7aa,Merge #11680: [docs] Add instructions for lcov report generation,,FALSE
Done (Merged to dashpay),,aca77a4d5,Merge #11655: net: Assert state.m_chain_sync.m_work_header in ConsiderEviction,,FALSE
Done (Merged to dashpay),,927a1d7d0,Merge #10286: Call wallet notify callbacks in scheduler thread (without cs_main),,FALSE
DNM (Did Not Merge),,4ed818060,Merge #10600: Make feebumper class stateless,feebumping,FALSE
Done (Merged to dashpay),,f0c1f8abb,"Merge #11690: [trivial] Fix the StartupWMClass for bitoin-qt, so gnome-shell can recognize it",,FALSE
DNM (Did Not Merge),,54aedc013,"Merge #11686: Make ISSUE_TEMPLATE a bit shorter, mention hardware tests",We are fine with our template,FALSE
Done (Merged to dashpay),,3c098a8aa,"Merge #11651: refactor: Make all #includes relative to project root (laanwj, MeshCollider, ryanofsky)",,FALSE
DNM (Did Not Merge),,66d46c790,Merge #11699: [travis-ci] Only run linters on Pull Requests,I don't do travis,FALSE
Done (Merged to dashpay),,084f52f38,Merge #11654: tests: Initialize recently introduced non-static class member lastCycles to zero in constructor,,FALSE
Done (Merged to dashpay),,99bc0b428,Merge #11087: Diagnose unsuitable outputs in lockunspent().,,FALSE
,,41221126c,Merge #11702: [build] Add a script for installing db4,open bsd docs dependant,FALSE
Done (Merged to dashpay),,f6f8d54af,Merge #10920: [qt] Fix potential memory leak in newPossibleKey(ChangeCWallet *wallet),,FALSE
Done (Merged to dashpay),,ccc70a295,Merge #11648: [tests] Add messages.py,mininode conflicts,FALSE
Done (Merged to dashpay),,1f7695b41,Merge #11621: [build] Add temp_bitcoin_locale_qrc to CLEAN_QT to fix make distcheck,,FALSE
DNM (Did Not Merge),,595ec11d8,Merge #11700: Add gitian PGP key: willyko,,FALSE
DNM (Did Not Merge),,ea6819013,Merge #11704: Windows build doc update,,FALSE
DNM (Did Not Merge),,519710070,Merge #11706: Make default issue text all comments to make issues more readable,not needed,FALSE
Done (Merged to dashpay),,142913296,Merge #11140: Trivial: Improve #endif comments,,FALSE
Done (Merged to dashpay),,938863965,Merge #11710: cli: Reject arguments to -getinfo,,FALSE
Done (Merged to dashpay),,49667a77e,Merge #11713: Fix for mismatched extern definition in wallet tests,,FALSE
Done (Merged to dashpay),,d080a7d50,Merge #11466: Specify custom wallet directory with -walletdir param,,FALSE
Done (Merged to dashpay),,0d89fa087,Merge #11707: [tests] Fix sendheaders,,FALSE
Done (Merged to dashpay),,9cdd2bcf6,Merge #11718: tests: move pwalletMain to wallet test fixture,,FALSE
Done (Merged to dashpay),,7293d0641,Merge #11698: [Docs] [Qt] RPC-Console nested commands documentation,,FALSE
Done (Merged to dashpay),,7a43fbb95,Merge #11729: [docs] links to code style guides,,FALSE
Done (Merged to dashpay),,901ba3e38,Merge #11714: [tests] Test that mempool rejects coinbase transactions,,FALSE
Done (Merged to dashpay),,d4267a3ab,Merge #11738: Fix sendrawtransaction hang when sending a tx already in mempool,,FALSE
Done (Merged to dashpay),,5ea932a51,Merge #11746: trivial: Fix unsuccessful typo,,FALSE
Done (Merged to dashpay),,3d6ad4077,Merge #11743: qa: Add multiwallet prefix test,,FALSE
DNM (Did Not Merge),,84fa64598,Merge #11755: [Docs] Bump minimum required version of GCC to 4.8,,FALSE
Done (Merged to dashpay),,a933cb14c,Merge #11603: Move RPC registration out of AppInitParameterInteraction,,FALSE
Done (Merged to dashpay),,a89221873,"Merge #11683: tests: Remove unused mininode functions {ser,deser}_int_vector(...). Remove unused imports.",,FALSE
Done (Merged to dashpay),,26efc220a,"Merge #11722: Switched sync.{cpp,h} to std threading primitives.",,FALSE
Done (Merged to dashpay),,e97039605,Merge #11747: Fix: Open files read only if requested,,FALSE
Done (Merged to dashpay),,46d1ebfcf,Merge #11737: Document partial validation in ConnectBlock(),,FALSE
Done (Merged to dashpay),,32c9b570f,Merge #11753: clarify abortrescan rpc use,,FALSE
Done (Merged to dashpay),,9f2c2dba2,Merge #11712: [tests] Split NodeConn from NodeConnCB,,FALSE
Done (Merged to dashpay),,38d31f95d,Merge #11395: Qt: Enable searching by transaction id,,FALSE
Done (Merged to dashpay),,6816484a0,Merge #11792: Trivial: fix comments for ZeroMQ bitcoind args,,FALSE
Done (Merged to dashpay),,6d3dc52b6,Merge #9254: [depends] ZeroMQ 4.2.2,,FALSE
Done (Merged to dashpay),,ef14f2e3f,Merge #11191: RPC: Improve help text and behavior of RPC-logging.,,FALSE
DNM (Did Not Merge),,8879d50b1,Merge #11793: Docs: Bump OS X version to 10.13,"no need, only touches docs anyway",FALSE
Done (Merged to dashpay),,16fff8025,Merge #11783: Fix shutdown in case of errors during initialization,,FALSE
Done (Merged to dashpay),,3ff6ff5ec,"Merge #11744: net: Add missing locks in net.{cpp,h}",,FALSE
Done (Merged to dashpay),,dd49862a7,Merge #11794: Prefix leveldb debug logging,,FALSE
Done (Merged to dashpay),,60d739eb4,Merge #11789: [tests] [travis-ci] Combine logs on failure,,FALSE
Done (Merged to dashpay),,9e38d3574,Merge #10874: [RPC] getblockchaininfo: Loop through the bip9 soft fork deployments instead of hard coding,,FALSE
Done (Merged to dashpay),,fbce66a98,Merge #10493: Use range-based for loops (C++11) when looping over map elements,,FALSE
,P_Staged (merged to Pasta local repo),13e31dd65,Merge #11791: [tests] Rename NodeConn and NodeConnCB,,FALSE
Done (Merged to dashpay),,0d7e0a328,Merge #11337: Fix code constness in CBlockIndex::GetAncestor() overloads,,FALSE
Done (Merged to dashpay),,00d25e90d,Merge #11804: [docs] Fixed outdated link with archive.is,,FALSE
Done (Merged to dashpay),,24df9af81,Merge #11781: Add `-debuglogfile` option,,FALSE
Done (Merged to dashpay),,c17f11f7b,Merge #10773: Shell script cleanups,,FALSE
DNM (Did Not Merge),,91eeaa033,Merge #11556: [Qt] Improved copy for RBF checkbox and tooltip,"no need, rbf",FALSE
Done (Merged to dashpay),,5bea05bc1,Merge #11834: [verify-commits] Fix gpg.sh's echoing for commits with '\n',,FALSE
Done (Merged to dashpay),,a13e44385,Merge #11830: rpcuser.py: Use 'python' not 'python2',,FALSE
Done (Merged to dashpay),,497d0e014,Merge #10275: [rpc] Allow fetching tx directly from specified block in getrawtransaction,,FALSE
Done (Merged to dashpay),,7630a1fe9,Merge #11829: Test datadir specified in conf file exists,,FALSE
Done (Merged to dashpay),,3e5002412,Merge #11838: qa: Add getrawtransaction in_active_chain=False test,,FALSE
Done (Merged to dashpay),,80f9dad0b,Merge #11809: gui: Fix proxy setting options dialog crash,,FALSE
Done (Merged to dashpay),,4ef4dfebb,Merge #11847: Make boost::multi_index comparators const,,FALSE
Done (Merged to dashpay),,59d3dc85b,Merge #11740: Implement BIP159 NODE_NETWORK_LIMITED (pruned peers) *signaling only*,,FALSE
Done (Merged to dashpay),,f60b4ad57,Merge #11835: Add Travis check for unused Python imports,I don't do travis,FALSE
Done (Merged to dashpay),,8ab6c0b09,Merge #11839: don't attempt mempool entry for wallet transactions on startup if alr…,,FALSE
Done (Merged to dashpay),,37ffa1693,Merge #11583: Do not make it trivial for inbound peers to generate log entries,,FALSE
Done (Merged to dashpay),,d44535d81,Merge #11836: Rename rpcuser.py to rpcauth.py,,FALSE
Done (Merged to dashpay),,0e722e887,"Merge #11516: crypto: Add test cases covering the relevant HMAC-SHA{256,512} key length boundaries",,FALSE
Done (Merged to dashpay),,c0902624b,Merge #10699: Make all script validation flags backward compatible,,FALSE
Done (Merged to dashpay),,d48ab83f0,Merge #11831: Always return true if AppInitMain got to the end,,FALSE
Done (Merged to dashpay),,ad1820cba,Merge #11849: [tests] Assert that only one NetworkThread exists,,FALSE
,P_Staged (merged to Pasta local repo),214046f69,Merge #10279: Add a CChainState class to validation.cpp to take another step towards clarifying internal interfaces,,FALSE
Done (Merged to dashpay),,5d132e8b9,Merge #10574: Remove includes in .cpp files for things the corresponding .h file already included,,FALSE
Done (Merged to dashpay),,22149540f,Merge #11854: Split up key and script metadata for better type safety,,FALSE
Done (Merged to dashpay),,ef8ba7d73,Merge #11870: wallet: Remove unnecessary mempool lock in ReacceptWalletTransactions,,FALSE
Done (Merged to dashpay),,ba2f19504,Merge #11363: net: Split socket create/connect,,FALSE
Done (Merged to dashpay),,68e021e3a,Merge #11558: Minimal code changes to allow msvc compilation,,FALSE
Done (Merged to dashpay),,d4991c0cb,Merge #11877: Improve createrawtransaction functional tests,,FALSE
Done (Merged to dashpay),,2ae58d5bf,Merge #11864: Make CWallet::FundTransaction atomic,,FALSE
Done (Merged to dashpay),,66479c0e6,Merge #11884: Remove unused include in hash.cpp,,FALSE
Done (Merged to dashpay),,3c8f0a3b8,Merge #11842: [build] Add missing stuff to clean-local,,FALSE
Done (Merged to dashpay),,c66adb286,"Merge #10839: Don't use pass by reference to const for cheaply-copied types (bool, char, etc.)",,FALSE
Done (Merged to dashpay),,8585bb8f0,Merge #11616: Update ban-state in case of dirty-state during periodic sweep,,FALSE
Done (Merged to dashpay),,df7181952,Merge #11886: Clarify getbalance meaning a tiny bit in response to questions.,,FALSE
Done (Merged to dashpay),,62fdf9b07,Merge #11916: Typo fix,,FALSE
Done (Merged to dashpay),,483bb6725,Merge #11936: [build] Warn that only libconsensus can be built without Boost,,FALSE
DNM (Did Not Merge),,fee0370fd,Merge #11178: Add iswitness parameter to decode- and fundrawtransaction RPCs,,FALSE
,,1808660c8,Merge #11943: contrib: fix typo in install_db4.sh help message,,FALSE
Done (Merged to dashpay),,2971fd030,Merge #11220: Check specific validation error in miner tests,,FALSE
DNM (Did Not Merge),,797441ee9,Merge #11947: test: Fix rawtransactions test,not needed,FALSE
Done (Merged to dashpay),,8049241e2,Merge #11946: tests: Remove unused variable (firstAddrnServices),,FALSE
Done (Merged to dashpay),,81c89e966,Merge #11923: Wallet : remove unused fNoncriticalErrors variable from CWalletDB::FindWalletTx,,FALSE
Done (Merged to dashpay),,cdd6bbf10,Merge #11273: Ignore old format estimation file,,FALSE
Done (Merged to dashpay),,18a1bbad9,Merge #11867: Improve node network test,,FALSE
Done (Merged to dashpay),,cfd99ddc3,Merge #11883: Add configuration file/argument testing,,FALSE
Done (Merged to dashpay),,1fb34e0d1,Merge #11951: Remove dead feeest-file read code for old versions,,FALSE
,,4307062ee,Merge #11960: [Doc] Fix link to installation script,,FALSE
Done (Merged to dashpay),,9ab996338,Merge #11952: [qa] univalue: Bump subtree,,FALSE
Done (Merged to dashpay),,d4e404a3a,Merge #11879: [tests] remove redundant univalue_tests.cpp,,FALSE
DNM (Did Not Merge),,bc6676514,Merge #11917: Add testnet DNS seed:  seed.testnet.bitcoin.sprovoost.nl,,FALSE
Done (Merged to dashpay),,79399c8cd,Merge #10657: Utils: Improvements to ECDSA key-handling code,,FALSE
Done (Merged to dashpay),,604e08c83,Merge #11726: Cleanups + nit fixes for walletdir PR,,FALSE
,,7a11ba7e0,Merge #11945: Improve BSD compatibility of contrib/install_db4.sh,,FALSE
Done (Merged to dashpay),,711d16ca4,Merge #11667: Add scripts to dumpwallet RPC,,FALSE
Done (Merged to dashpay),,180a25596,Merge #11981: Fix gitian build after libzmq bump,,FALSE
DNM (Did Not Merge),,f19ca129f,Merge #11605: [Wallet] Enable RBF by default in QT,,FALSE
Done (Merged to dashpay),,8f68fd281,Merge #11903: [trivial] Add required package dependencies for depends cross compilation,,FALSE
Done (Merged to dashpay),,9bad8d647,Merge #11475: [rpc] mempoolinfo should take ::minRelayTxFee into account,,FALSE
Done (Merged to dashpay),,20166f8a4,Merge #11748: [Tests] Adding unit tests for GetDifficulty in blockchain.cpp.,,FALSE
,,5180a86c9,Merge #11517: Tests: Improve benchmark precision,,FALSE
Done (Merged to dashpay),,d9fdac130,Merge #11824: Block ActivateBestChain to empty validationinterface queue,at least partially,FALSE
Done (Merged to dashpay),,a332a7d5a,Merge #11291: Fix string concatenation to os.path.join and add exception case,,FALSE
DNM (Did Not Merge),,efae3663a,Merge #11984: doc: Update OpenBSD build instructions for 6.2 (cont'd),,FALSE
DNM (Did Not Merge),,63a4dc108,Merge #12027: [Docs] Remove boost --c++ flag from osx build instructions,,FALSE
DNM (Did Not Merge),,c04cb48df,Merge #12077: [Docs] Correct `sendmany` curl example,,FALSE
Done (Merged to dashpay),,d38d1a3e7,Merge #11965: qa: Note on test order in test_runner,,FALSE
DNM (Did Not Merge),,5961b2389,Merge #12062: Increment MIT Licence copyright header year on files modified in 2017,,FALSE
Done (Merged to dashpay),,c991b304d,Merge #12075: [scripts] Add missing univalue file to copyright_header.py,,FALSE
Done (Merged to dashpay),,a1136f0cb,Merge #12074: [qt] Optimizes boolean expression model && model->haveWatchOnly(),,FALSE
DNM (Did Not Merge),,eeb6d5271,Merge #12035: [qt] change µBTC to bits,,FALSE
Done (Merged to dashpay),,a9a49e6e7,Merge #12001: [RPC] Adding ::minRelayTxFee amount to getmempoolinfo and updating help,,FALSE
DNM (Did Not Merge),,36a5a4404,Merge #12063: [Trivial] Update license year range to 2018,,FALSE
Done (Merged to dashpay),,ddff3447f,Merge #11997: [tests] util_tests.cpp: actually check ignored args,,FALSE
Done (Merged to dashpay),,56910285f,Merge #12093: Fix incorrect Markdown link,,FALSE
,,fd4ca1736,Merge #12092: [qt] Replaces numbered place marker %2 with %1.,,FALSE
,P_Staged (merged to Pasta local repo),b3ecb7bab,Merge #10677: RPC Docs: addmultisigaddress is intended for non-watchonly addresses,,FALSE
Done (Merged to dashpay),,45173fa6f,Merge #12079: Improve prioritisetransaction test coverage,,FALSE
,P_Staged (merged to Pasta local repo),b0d626d10,Merge #12143: [Doc] Fix link for BIP-159 pull request,,FALSE
Done (Merged to dashpay),,d889c036c,Merge #11403: SegWit wallet support,partial backported one refactor,FALSE
DNM (Did Not Merge),,3c6286873,Merge #12112: Docs: Remove the ending slashes from RPC URI format.,,FALSE
,P_Staged (merged to Pasta local repo),92a810d04,"Merge #12150: Fix ListCoins test failure due to unset g_address_type, g_change_type",reverted,FALSE
DNM (Did Not Merge),,1d2eaba30,Merge #12133: [qa] Fix rare failure in p2p-segwit.py,,FALSE
,,0910cbe4e,Merge #12082: Adding test case for SINGLE|ANYONECANPAY hash type in tx_valid.json,,FALSE
Done (Merged to dashpay),,b7450cdbd,Merge #11970: Add test coverage for bitcoin-cli multiwallet calls,,FALSE
Done (Merged to dashpay),,45cf8a03c,Merge #12168: Trivial: Fix #include sys/fcntl.h to just fcntl.h (without sys/),,FALSE
Done (Merged to dashpay),,9501dc27b,Merge #12127: Remove unused mempool index,,FALSE
,P_Staged (merged to Pasta local repo),4db16ec82,Merge #11796: [tests] Functional test naming convention,,FALSE
Done (Merged to dashpay),,44080a90a,"Merge #12118: Sort mempool by min(feerate, ancestor_feerate)",,FALSE
Done (Merged to dashpay),,bbc91b769,Merge #12173: [Qt] Use flexible font size for QRCode image address,,FALSE
Done (Merged to dashpay),,66e3af709,Merge #11904: Add a lock to the wallet directory,,FALSE
DNM (Did Not Merge),,cad504bf4,Merge #12177: trivial: fix address_type help text of getnewaddress and getrawchangeaddress,segwit,FALSE
DNM (Did Not Merge),,062c8b69f,Merge #11991: [qt] Receive: checkbox for bech32 address,dep 11167,FALSE
,P_Staged (merged to Pasta local repo),adce1de9a,Merge #12198: rpc: Add deprecation error for `getinfo`,,FALSE
Done (Merged to dashpay),,c7978be89,Merge #12101: Clamp walletpassphrase timeout to 2^30 seconds and check its bounds,,FALSE
DNM (Did Not Merge),,17180fa60,Merge #12210: wallet: Deprecate addwitnessaddress,,FALSE
,P_Staged (merged to Pasta local repo),898f560b5,Merge #12206: qa: Sync with validationinterface queue in sync_mempools,,FALSE
DNM (Did Not Merge),,10d10d7fa,Merge #12211: Avoid potential null dereference in ReceiveCoinsDialog constructor,dep 11167,FALSE
DNM (Did Not Merge),,e839d6570,Merge #12166: [docs] Clarify -walletdir usage,,FALSE
Done (Merged to dashpay),,9a97f39af,Merge #12212: Trivial: Fix spelling in zapwallettxes test description,,FALSE
Done (Merged to dashpay),,f4c942e36,Merge #12220: Error if relative -walletdir is specified,,FALSE
Done (Merged to dashpay),,b03013396,Merge #12241: [trivial][docs] Fix incorrect link in /test/ README.md,,FALSE
,P_Staged (merged to Pasta local repo),b987ca4ee,Merge #12227: test_runner: Readable output if create_cache.py fails,,FALSE
Done (Merged to dashpay),,b5e4b9b51,Merge #12187: [Docs] Updating benchmarkmarking.md with an updated sample output,,FALSE
Done (Merged to dashpay),,8470e6472,Merge #11281: Avoid permanent cs_main/cs_wallet lock during RescanFromTime,,FALSE
Done (Merged to dashpay),,6e89de5ba,"Merge #11512: Use GetDesireableServiceFlags in seeds, dnsseeds, fixing static seed adding",,FALSE
Done (Merged to dashpay),,69ec02196,Merge #11415: [RPC] Disallow using addresses in createmultisig,,FALSE
,P_Staged (merged to Pasta local repo),126000ba9,Merge #12089: qa: Make TestNodeCLI command optional in send_cli,,FALSE
DNM (Did Not Merge),,95941396f,Merge #12119: [wallet] use P2WPKH change output if any destination is P2WPKH or P2WSH,witness,FALSE
Done (Merged to dashpay),,e37ca2be9,Merge #12250: Make CKey::Load references const,,FALSE
DNM (Did Not Merge),,1e0d6e91c,tx: Update transifex slug for 0.16,,FALSE
DNM (Did Not Merge),,6e3fe9360,qt: Update translation source file,,FALSE
DNM (Did Not Merge),,cc5870a40,Merge #12251: initwallet: Do not translate highly technical addresstype help,segwit,FALSE
DNM (Did Not Merge),,eadb2dacc,Merge #12213: Add address type option to addmultisigaddress,segwit dependant,FALSE
DNM (Did Not Merge),,7abb0f092,Merge #12194: Add change type option to fundrawtransaction,segwit/bech dependant,FALSE
DNM (Did Not Merge),,f359afcc4,Merge #12261: qt: Bump BLOCK_CHAIN_SIZE to 200GB,,FALSE
,P_Staged (merged to Pasta local repo),6970b30c6,Merge #11774: [tests] Rename functional tests,,FALSE
,P_Staged (merged to Pasta local repo),598a9c4e4,Merge #12264: Fix versionbits warning test,dependant on P2PInterfac,FALSE
DNM (Did Not Merge),,16bac24f6,Merge #12262: net: Hardcoded seed update,,FALSE
DNM (Did Not Merge),,2ae7cf8ef,Merge #12269: Update defaultAssumeValid to block 506067,,FALSE
DNM (Did Not Merge),,9cf6393a4,Merge #12270: Update chainTxData for 0.16,,FALSE
,P_Staged (merged to Pasta local repo),1213be6c3,Merge #12217: qa: Add missing syncwithvalidationinterfacequeue to tests,,FALSE
,P_Staged (merged to Pasta local repo),000ac4fd0,Merge #12197: Log debug build status and warn when running benchmarks,,FALSE
,,3fa1ab436,Merge #12095: [contrib] Use BDB_LIBS/CFLAGS and pass --disable-replication,,FALSE
Done (Merged to dashpay),,922042628,Merge #12108: [Refactor] Remove unused fQuit var from checkqueue.h,,FALSE
Done (Merged to dashpay),,f3c7062b7,Merge #12159: Use the character based overload for std::string::find.,,FALSE
Done (Merged to dashpay),,c0ae864ef,Merge #11577: Fix warnings (-Wsign-compare) when building with DEBUG_ADDRMAN,,FALSE
DNM (Did Not Merge),,eebe4580b,Merge #12292: [tests] Fix names of excluded extended tests for travis,,FALSE
Done (Merged to dashpay),,6378e5c51,Merge #11711: bitcoin_qt.m4: Minor fixes and clean-ups.,,FALSE
,,90d41049f,Merge #11989: [build] .gitignore: add QT Creator artifacts,,FALSE
,,9d9c4185f,Merge #12293: [rpc] Mention that HD is enabled if hdmasterkeyid is present,,FALSE
,,7cf1aea5c,Merge #12294: [Docs] Create NetBSD build instructions and fix compilation,,FALSE
Done (Merged to dashpay),,288deacdb,Merge #12278: Add special error for genesis coinbase to getrawtransaction,,FALSE
Done (Merged to dashpay),,793644626,Merge #12276: Remove duplicate mapWallet lookups,,FALSE
Done (Merged to dashpay),,3448907a6,Merge #12266: Move scheduler/threadGroup into common-init instead of per-app,,FALSE
DNM (Did Not Merge),,10847fe2d,qt: Periodic translations update,,FALSE
DNM (Did Not Merge),,5c242b211,build: bump version to 0.16.0,,FALSE
DNM (Did Not Merge),,66bc647e8,doc: Update manpages to 0.16.0,,FALSE
Done (Merged to dashpay),,6c2788c7c,test: Make ua_comment test pass on 0.16.0,12302,FALSE
Done (Merged to dashpay),,e54c1ac11,net: initialize socket to avoid closing random fd's,,FALSE
Done (Merged to dashpay),,0dc6a30ef,[gui] Defer coin control instancing,12327,FALSE
Done (Merged to dashpay),,5303970c2,net: don't retry failed oneshot connections forever,12329,FALSE
DNM (Did Not Merge),,f17942a3b,qt: Pre-rc2 translations update,,FALSE
DNM (Did Not Merge),,da8476070,Merge #12380: 0.16: Check in current release notes draft,,FALSE
Done (Merged to dashpay),,09fc859ef,Fix fast-shutdown hang on ThreadImport+GenesisWait,12326,FALSE
Done (Merged to dashpay),,0f207c488,Fix fast-shutdown crash if genesis block was not loaded,12367,FALSE
Done (Merged to dashpay),,604f289f7,qt: Poll ShutdownTimer after init is done,12377,FALSE
Done (Merged to dashpay),,daaae36e1,qt: Make sure splash screen is freed on AppInitMain fail,12374,FALSE
Done (Merged to dashpay),,dafd0078a,qt: Clarify some comments,12374,FALSE
Done (Merged to dashpay),,dd346cb26,http: Join worker threads before deleting work queue,12366,FALSE
Done (Merged to dashpay),,93de37a12,http: Remove WaitExit from WorkQueue,12366,FALSE
Done (Merged to dashpay),,4cd7edba4,http: Remove numThreads and ThreadCounter,12366,FALSE
Done (Merged to dashpay),,b8947554d,Hold mempool.cs for the duration of ATMP.,12368,FALSE
Done (Merged to dashpay),,3f5012beb,Add braces to meet code style on line-after-the-one-changed.,12368,FALSE
DNM (Did Not Merge),,758a41e10,Bech32 addresses in dumpwallet,dep 11167,FALSE
DNM (Did Not Merge),,4f63a43f6,qt: Pre-rc3 translations update,,FALSE
DNM (Did Not Merge),,a5e3d44cc,doc: Update release notes from wiki (for rc3 PRs),,FALSE
Done (Merged to dashpay),,d44cd7ed4,Reset pblocktree before deleting LevelDB file,12401,FALSE
Done (Merged to dashpay),,0f616517e,Fix ignoring tx data requests when fPauseSend is set on a peer,12392,FALSE
DNM (Did Not Merge),,ff44101e8,"Fix rescan test failure due to unset g_address_type, g_change_type","not needed, segwit",FALSE
Done (Merged to dashpay),,f8938248e,Interrupt loading thread after shutdown request,12415,FALSE
DNM (Did Not Merge),,e2431d144,travis: Full clone for git subtree check,travis,FALSE
DNM (Did Not Merge),,5e40e64fa,travis: Don't fetch --unshallow when no longer shallow-cloning,travis,FALSE
Done (Merged to dashpay),,32a726846,util: Fix multiple use of LockDirectory,12422,FALSE
Done (Merged to dashpay),,4d54e7ad4,test: Add unit test for LockDirectory,12422,FALSE
Done (Merged to dashpay),,ad10b90e5,fix possible shutdown assertion with -reindex-shutdown,12349,FALSE
