Status,Status,Commit Hash,Message,Notes,Problem
Done (Merged to dashpay),,46eb2755d,Merge #14350: Add WalletLocation class,,FALSE
Done (Merged to dashpay),,15a219ff8,Merge #14628: Trivial: Rename misleading 'defaultPort' to 'rpc_port',,FALSE
DNM (Did Not Merge),,76ae7a1ac,Merge #14515: doc: Update OpenBSD build guide for 6.4,Seems unncessary,FALSE
Done (Merged to dashpay),,45f50063a,Merge #14618: rpc: Make HTTP RPC debug logging more informative,,FALSE
,Vlad_Staged (staged to Vladimir local repo),dac2caa37,"Merge #14060: ZMQ: add options to configure outbound message high water mark, aka SNDHWM",,FALSE
,,73a8408bc,"Merge #14092: tests: Dry run bench_bitcoin as part ""make check"" to allow for quick identification of assertion/sanitizer failures in benchmarking code",CI does not like that,FALSE
Done (Merged to dashpay),,6b8d0a216,Merge #14632: Tests: Fix a comment,,FALSE
Done (Merged to dashpay),,dbc1a64bc,Merge #14660: trivial: Don't translate help texts,,FALSE
Done (Merged to dashpay),,9c3f6c5fa,"Merge #14664: example_test.py: fixup coinbase height argument, derive number clearly",,FALSE
,P_Staged (merged to Pasta local repo),1ba558364,Merge #14252: build: Run functional tests and benchmarks under the undefined behaviour sanitizer (UBSan),,FALSE
DNM (Did Not Merge),,825f779dc,doc: Add historical release notes for 0.17.0.1,,FALSE
,Q_Staged (merged to knstqq local repo),024816d6c,Merge #14522: tests: add invalid P2P message tests,,FALSE
,,cdddd1778,Merge #14658: qa: Add test to ensure node can generate all rpc help texts at runtime,,FALSE
Done (Merged to dashpay),,880bc728b,Merge #14074: Use std::unordered_set instead of set in blockfilter interface,,FALSE
Done (Merged to dashpay),,6af27b815,Merge #14619: tests: Fix value display name in test_runner help text,,FALSE
,Q_Staged (merged to knstqq local repo),976583e10,Merge #14672: tests: Send fewer spam messages in p2p_invalid_messages,,FALSE
,P_Staged (merged to Pasta local repo),d864e4573,Merge #14673: travis: Fail the UBSan Travis build in case of newly introduced UBSan errors,,FALSE
,,4e6dc7a0e,Merge #14665: appveyor: Script improvement part II,,FALSE
DNM (Did Not Merge),,66c70249f,Merge #14611: docs: align items in contrib init,,FALSE
Done (Merged to dashpay),,e8d490f27,Merge #14636: Avoid using numeric_limits for sequence numbers and lock times,,FALSE
Done (Merged to dashpay),,d26d15c6c,Merge #14365: tests: Add Python dead code linter (vulture) to Travis,,FALSE
Done (Merged to dashpay),,11e1ac3ae,Merge #14436: doc: add comment explaining recentRejects-DoS behavior,,FALSE
,Vlad_Staged (staged to Vladimir local repo),e52781067,Merge #14686: build: Fix windows build error if `--disable-bip70`,,FALSE
Done (Merged to dashpay),,e70a19e71,"Merge #14684: [doc] conf: Remove deprecated options from docs, Other cleanup",,FALSE
,K_Staged (merged to Kitty local repo),cbf00939b,Merge #14437: Refactor: Start to separate wallet from node,,FALSE
,,b30c62d4b,Merge #14588: Refactor PSBT signing logic to enforce invariant and fix signing bug,,FALSE
,,16e3b1757,Merge #14689: Require a public key to be retrieved when signing a P2PKH input,,FALSE
,,edc715240,Merge #12783: macOS: disable AppNap during sync,,FALSE
Done (Merged to dashpay),,ae32806ea,Merge #14651: Refactor: Fix compiler warning in prevector.h,,FALSE
,,48223256c,Merge #14123: gui: Add GUIUtil::bringToFront,,FALSE
DNM (Did Not Merge),,af3c8a7e9,Merge #14693: test_node: get_mem_rss fixups,No Changes ,FALSE
Done (Merged to dashpay),,5cdfd72b1,Merge #14228: Qt: Enable system tray icon by default if available,,FALSE
,Q_Staged (merged to knstqq local repo),90c0b6aca,Merge #14494: Error if # is used in rpcpassword in conf,,FALSE
Done (Merged to dashpay),,47ed24cf8,"Merge #14356: fix converttopsbt permitsigdata arg, add basic test",,FALSE
,,b60f4e3f0,Merge #13381: RPC: creates possibility to preserve labels on importprivkey,,FALSE
,,083f53547,"Merge #14608: qt: Remove the ""Pay only required fee..."" checkbox",,FALSE
,Q_Staged (merged to knstqq local repo),ce7fcc356,Merge #14690: Throw error if CPubKey is invalid during PSBT keypath serialization,,FALSE
Done (Merged to dashpay),,c51e1516a,Merge #14714: util.h: explicitly include required QString header,,FALSE
,Q_Staged (merged to knstqq local repo),5d605b274,Merge #14700: qa: Avoid race in p2p_invalid_block by waiting for the block request,,FALSE
,Q_Staged (merged to knstqq local repo),e0c6bb782,Merge #14705: travis: Avoid timeout on verify-commits check,,FALSE
Done (Merged to dashpay),,c651265c9,Merge #14530: Use RPCHelpMan to generate RPC doc strings,,FALSE
,,f617e05c3,Merge #14679: importmulti: Don't add internal addresses to address book,,FALSE
Done (Merged to dashpay),,8c59bb85f,Merge #14720: rpc: Correctly name arguments,,FALSE
Done (Merged to dashpay),,33cd94279,Merge #14698: build: Add bitcoin-tx.exe into Windows installer,,FALSE
Done (Merged to dashpay),,74213fa4d,Merge #14725: qt: Bump the minimum Qt version to 5.2,,FALSE
DNM (Did Not Merge),,99a3e6f0b,Merge #14688: Doc: update release notes for changes since 0.17.0 branch,,FALSE
DNM (Did Not Merge),,2e8f9dc2b,Merge #14704: doc: add detached release notes for #14060,Honestly don't believe we need this,FALSE
,Q_Staged (merged to knstqq local repo),c7366d239,Merge #14478: Show error to user when corrupt wallet unlock fails,,FALSE
,Q_Staged (merged to knstqq local repo),e74649e95,Merge #14411: [wallet] Restore ability to list incoming transactions by label,may need to revert 14441,FALSE
Done (Merged to dashpay),,384967f31,"Merge #13815: util: Add [[nodiscard]] to all {Decode,Parse}[...](...) functions returning bool",partial,FALSE
Done (Merged to dashpay),,35739976c,Merge #14731: doc: Improve scripted-diff developer docs,,FALSE
Done (Merged to dashpay),,6d58a5c3b,Merge #14685: fix a deserialization overflow edge case,,FALSE
Done (Merged to dashpay),,09f1d7fe7,Merge #14718: Remove unreferenced boost headers,,FALSE
Done (Merged to dashpay),,1b99d153d,Merge #14768: revert removal of fstream.hpp header in fs.h,,FALSE
,,afa506f6e,Merge #14552: wallet: detecting duplicate wallet by comparing the db filename.,,FALSE
Done (Merged to dashpay),,6b90a2a0e,Merge #14770: travis: Do not specify sudo in .travis,,FALSE
Done (Merged to dashpay),,267793af8,Merge #14742: Properly generate salt in rpcauth.py,,FALSE
,,164988605,Merge #14719: qa: Check specific reject reasons in feature_block,,FALSE
,,d7b0258ff,Merge #14708: Warn unrecognised sections in the config file,,FALSE
,,e736b6746,Merge #14715: Drop defunct prevector compat handling,,FALSE
Done (Merged to dashpay),,e77a2258e,"Merge #14532: Never bind INADDR_ANY by default, and warn when doing so explicitly",,FALSE
Done (Merged to dashpay),,708cbb172,Merge #14756: Improve rpcauth.py by using argparse and getpass modules,,FALSE
Done (Merged to dashpay),,2a97f192e,Merge #14771: test: Add BOOST_REQUIRE to getters returning optional,,FALSE
Done (Merged to dashpay),,3dda4c5f0,Merge #14777: tests: Add regtest for JSON-RPC batch calls,,FALSE
DNM (Did Not Merge),,d7fbe7d92,Merge #14778: A few minor formatting fixes and clarifications to descriptors.md,Unnecessary,FALSE
,,a0d86815c,Merge #14726: Use RPCHelpMan for all RPCs,,FALSE
Done (Merged to dashpay),,2479b779a,Merge #14728: fix uninitialized read when stringifying an addrLocal,,FALSE
Done (Merged to dashpay),,e3a1b74cd,Merge #14448: doc: Clarify rpcwallet flag url change,,FALSE
Done (Merged to dashpay),,1d3af69fd,Merge #14612: Include full version number in released file names,,FALSE
Done (Merged to dashpay),,0595164db,"Merge #14678: [wallet] remove redundant KeyOriginInfo access, already done in CreateSig",,FALSE
Done (Merged to dashpay),,59f05d116,"Merge #14521: qt, docs: Fix `bitcoin-qt -version` output formatting",,FALSE
,P_Staged (merged to Pasta local repo),2607c38fc,Merge #14764: travis: Run thread sanitizer on unit tests,,FALSE
Done (Merged to dashpay),,a7dc03223,Merge #14785: Scripts: Fix detection of copyright holders,,FALSE
,,327129f7a,Merge #14400: Add Benchmark to test input de-duplication worst case,,FALSE
,,b5c3d7aff,Merge #14808: doc: clarify RPC rawtransaction documentation,,FALSE
,Q_Staged (merged to knstqq local repo),a4eaaa6ac,Merge #14812: qa: fix p2p_invalid_messages on macOS,,FALSE
,,d49103007,Merge #14772: refactor: Convert comments to thread safety annotations,,FALSE
,,8c119b275,Merge #14813: qa: Add wallet_encryption error tests,,FALSE
Done (Merged to dashpay),,0fa3703c1,Merge #14820: test: Fix descriptor_tests not checking ToString output of public descriptors,,FALSE
,,fdf146f32,Merge #14477: Add ability to convert solvability info to descriptor,,FALSE
,K_Staged (merged to Kitty local repo),600b85bb4,Merge #14794: tests: Add AddressSanitizer (ASan) Travis build,,FALSE
Done (Merged to dashpay),,9ebfe0e92,Merge #14819: Bugfix: test/functional/mempool_accept: Ensure oversize transaction is actually oversize,,FALSE
Done (Merged to dashpay),,0a452d02c,Merge #13123: net: Add Clang thread safety annotations for guarded variables in the networking code,,FALSE
,,60b20c869,Merge #14822: bench: Destroy wallet txs instead of leaking their memory,,FALSE
,,74254fea1,Merge #14683: tests: better combine_logs.py behavior,,FALSE
,,13a7454fb,Merge #14380: fix assert crash when specified change output spend size is unknown,psbt,FALSE
,,81bd349c9,Merge #14845: [tests] Add wallet_balance.py,14852 as well,FALSE
,,011c42c5b,Merge #13258: uint256: Remove unnecessary crypto/common.h dependency,,FALSE
,,5ab5341d1,Merge #14841: consensus: Move CheckBlock() call to critical section,,FALSE
,,ed12fd83c,"Merge #13966: gui: When private key is disabled, only show watch-only balance",,FALSE
,,c62b15118,Merge #14231: travis: Save cache even when build or test fail,,FALSE
Done (Merged to dashpay),,64fc7c0c1,Merge #14828: qt: Remove hidden columns in coin control dialog,,FALSE
Done (Merged to dashpay),,0257062e5,Merge #14816: Add CScriptNum decode python implementation in functional suite,,FALSE
Done (Merged to dashpay),,8f1753b29,Merge #14804: docs: Less confusing documentation for `torpassword`,,FALSE
,P_Staged (merged to Pasta local repo),c789add6f,Merge #14760: Log env path in BerkeleyEnvironment::Flush,,FALSE
Done (Merged to dashpay),,426535703,Merge #14848: docs: Fix broken Gmane URL in security-check.py,,FALSE
Done (Merged to dashpay),,88445889f,"Merge #14733: P2P: Make peer timeout configurable, speed up very slow test and ensure correct code path tested.",,FALSE
DNM (Did Not Merge),,abbf4be18,Merge #14861: tests: Modify rpc_bind to conform to #14532 behaviour.,No Changes Present,FALSE
,,86ff0413b,Merge #14840: Remove duplicate libconsensus linking in test make,,FALSE
,,e2c473ff7,Merge #14796: rpc: Pass argument descriptions to RPCHelpMan,,FALSE
Done (Merged to dashpay),,1858e6f2f,Merge #14864: test: Run scripted-diff in subshell,,FALSE
Done (Merged to dashpay),,127b30cce,Merge #14838: Use const in COutPoint class,,FALSE
Done (Merged to dashpay),,0936e2596,Merge #14831: Scripts and tools: Use #!/usr/bin/env bash instead of #!/bin/bash.,Partial,FALSE
Done (Merged to dashpay),,01bc479d1,Merge #14869: scripts: Add trusted key for Samuel Dobson,,FALSE
Done (Merged to dashpay),,4987cdd16,Merge #14882: [doc] developer-notes.md: point out that UniValue deviates from upstream,,FALSE
Done (Merged to dashpay),,a88bd3186,Merge #14670: http: Fix HTTP server shutdown,,FALSE
,Vlad_Staged (staged to Vladimir local repo),23a1fa024,Merge #14564: Adjust configure so that only bip70 is disabled when protobuf is missing instead of the GUI,,FALSE
Done (Merged to dashpay),,f8456256c,Merge #14783: gui: Fix boost::signals2::no_slots_error in early calls to InitWarning,,FALSE
Done (Merged to dashpay),,f544e2355,Merge #14863: refactor: Add and use HaveTxsDownloaded() where appropriate,,FALSE
Done (Merged to dashpay),,b8b0b8ced,Merge #14480: refactor: Drop boost::this_thread::interruption_point and boost::thread_interrupted in main thread,,FALSE
,,2b1226809,Merge #14854: qt: Cleanup SplashScreen class,,FALSE
,,d38a2c141,Merge #14890: rpc: Avoid creating non-standard raw transactions,,FALSE
Done (Merged to dashpay),,939021704,Merge #14795: test: allows test_runner command line to receive parameters for each test,,FALSE
Done (Merged to dashpay),,2753285be,Merge #14788: tests: Possible fix the permission error when the tests open the cookie file,,FALSE
Done (Merged to dashpay),,0eb65aa90,Merge #14801: qt: Use window() instead of obsolete topLevelWidget(),,FALSE
DNM (Did Not Merge),,89cdcfedc,Merge #14799: docs: convert link from http to https in doc/release-process.md,No changes present,FALSE
Done (Merged to dashpay),,e946fc7eb,Merge #14809: Tools: improve verify-commits.py script,,FALSE
,,234b99b92,Merge #14885: rpc: Assert named arguments are unique in RPCHelpMan,,FALSE
,,5f23460c7,Merge #14877: rpc: Document default values for optional arguments,,FALSE
,,d680ef938,Merge #14883: add `--retry 5` to curl opts in install_db4.sh,Not something we use,FALSE
,,7701b6256,Merge #14857: wallet_keypool_topup.py: Test for all keypool address types,,FALSE
,,f65bce858,Merge #14886: [tests] Refactor importmulti tests,,FALSE
,,3fff1ab81,Merge #14646: Add expansion cache functions to descriptors (unused for now),,FALSE
,,ed2a2cebd,Merge #13076: Fix ScanForWalletTransactions to return an enum indicating scan result: success / failure / user_abort,,FALSE
DNM (Did Not Merge),,96bde4f01,Merge #14909: doc: Update minimum required Qt,No changes present,FALSE
DNM (Did Not Merge),,edc2822b9,Merge #14701: build: Add CLIENT_VERSION_BUILD to CFBundleGetInfoString,No changes present,FALSE
DNM (Did Not Merge),,38fb1b40d,Merge #14914: Docs: Add nice table to files.md,No changes present,FALSE
,,6d0a14703,Merge #14908: test: Removed implicit CTransaction constructor calls from tests and benchmarks.,,FALSE
,,f17aca67b,"Merge #14903: tests: Handle ImportError explicitly, improve comparisons against None",,FALSE
Done (Merged to dashpay),,84dc252a0,Merge #14884: Travis: enforce Python 3.4 support through linter,,FALSE
Done (Merged to dashpay),,9c477c990,Merge #14741: doc: Indicate -rpcauth option password hashing alg,,FALSE
Done (Merged to dashpay),,24b3b788b,Merge #14319: doc: Fix PSBT howto and example parameters,,FALSE
Done (Merged to dashpay),,378fdfabb,Merge #14624: Some simple improvements to the RNG code,partially merged,FALSE
Done (Merged to dashpay),,57c955609,Merge #14940: test: Add test for truncated pushdata script,,FALSE
,,7202ae2e1,Merge #14926: test: consensus: Check that final transactions are valid,,FALSE
Done (Merged to dashpay),,62c15471f,Merge #14849: depends: qt 5.9.7,,FALSE
Done (Merged to dashpay),,20c54eef6,Merge #14834: validation: assert that pindexPrev is non-null when required,,FALSE
Done (Merged to dashpay),,914faf178,Merge #14805: tests: Support calling add_nodes more than once,,FALSE
,B_Staged (merged to Pravin local repo),d88d1f8c2,Merge #14937: travis: fix travis would always be green even if it fail,,FALSE
Done (Merged to dashpay),,9a4334443,Merge #14947: scripts: Remove Python 2 import workarounds,,FALSE
Done (Merged to dashpay),,a5aea9654,Merge #14953: test: Make g_insecure_rand_ctx thread_local,,FALSE
,,7a30e0f6c,Merge #14821: Replace CAffectedKeysVisitor with descriptor based logic,,FALSE
,,b53573e5c,"Merge #14951: Revert ""tests: Support calling add_nodes more than once""",,FALSE
Done (Merged to dashpay),,6723d8e3a,Merge #14931: test: mempool_persist: Verify prioritization is dumped correctly,,FALSE
,,913322729,Merge #14935: tests: Test for expected return values when calling functions returning a success code,,FALSE
,,dba0f4c5c,Merge #14573: qt: Add Window menu,,FALSE
,,342417168,Merge #14969: tests: Fix cuckoocache_tests TSAN failure introduced in 14935.,,FALSE
,,bfd7e5409,Merge #14979: [Qt] Restore < Qt5.6 compatibility for addAction,,FALSE
,,b545a6e68,Merge #14964: test: Fix race in mempool_accept,,FALSE
,,27f5a295d,Merge #14957: wallet: Initialize stop_block in CWallet::ScanForWalletTransactions,,FALSE
Done (Merged to dashpay),,e7b88ecbc,Merge #14975: qt: Refactoring with QString::toNSString(),,FALSE
,,b545a7e33,Merge #14950: docs: add NSIS setup/install steps to windows docs,,FALSE
,,f055389cb,Merge #14829: travis: Enable functional tests in the ThreadSanitizer (TSan) build job,,FALSE
Done (Merged to dashpay),,d4197812d,Merge #14985: test: Remove thread_local from test_bitcoin,,FALSE
,,f080c65a0,Merge #14875: RPCHelpMan: Support required arguments after optional ones,,FALSE
,,cb52cee29,Merge #14993: rpc: Fix data race (UB) in InterruptRPC(),,FALSE
,,86e0a33f5,Merge #14653: rpcwallet: Add missing transaction categories to rpc helptexts,,FALSE
,,45fe39022,Merge #15005: test: Bump timeout to run tests in travis thread sanitizer,,FALSE
,,feda41e0a,Merge #14811: Mining: Enforce that segwit option must be set in GBT,,FALSE
,,cc7ad2f3d,Merge #15013: test: Avoid race in p2p_timeouts,,FALSE
,,a4564b9b0,Merge #14172: Refactor and add tests for BlockFilter construction,,FALSE
,,1ac7d599f,Merge #13128: policy: Add Clang thread safety annotations for variables guarded by cs_feeEstimator,,FALSE
Done (Merged to dashpay),,18857b4c4,Merge #14960: lint/format-strings: Correctly exclude escaped percent symbols,,FALSE
Done (Merged to dashpay),,e2dfeb014,Merge #13930: doc: Better explain GetAncestor check for m_failed_blocks in AcceptBlockHeader,,FALSE
,,f8a3ab3b2,Merge #14565: Overhaul importmulti logic,,FALSE
DNM (Did Not Merge),,df73c23f5,Merge #15033: doc: Add historical release notes for 0.17.1,,FALSE
Done (Merged to dashpay),,e4850ce11,Merge #14930: test: pruning: Check that verifychain can be called when pruned,,FALSE
Done (Merged to dashpay),,80d821600,Merge #15012: Docs: Fix minor error in doc/psbt.md,,FALSE
,,5d118faab,Merge #14973: doc: Improve Windows native build instructions,,FALSE
Done (Merged to dashpay),,346196b74,Merge #14944: doc: update NetBSD build instructions for 8.0,,FALSE
,,ea0b1990d,Merge #14981: rpc: Clarifying RPC getrawtransaction's time help text,,FALSE
Done (Merged to dashpay),,3c9b98bd6,Merge #14966: docs: fix testmempoolaccept CLI syntax,,FALSE
,Vlad_Staged (staged to Vladimir local repo),cbb91cd0e,Merge #13743: refactor: Replace boost::bind with std::bind,,FALSE
Done (Merged to dashpay),,a1fd87612,Merge #15022: tests: Upgrade Travis OS to Xenial,,FALSE
,,96d912bea,Merge #14738: Tests: Fix running wallet_listtransactions.py individually through test_runner.py,,FALSE
Done (Merged to dashpay),,2741b2b6f,Merge #15026: [test] Rename rpc_timewait to rpc_timeout,,FALSE
Done (Merged to dashpay),,cc07f9ce6,Merge #15061: [Trivial] Update license year range to 2019,,FALSE
,,e756eca9e,Merge #15054: Update copyright headers to 2018,,FALSE
DNM (Did Not Merge),,f5a70d146,"Merge #14974: doc: Removing redundant line: ""Windows XP not supported""",No Changes Present,FALSE
DNM (Did Not Merge),,4f041ba14,Merge #15073: docs: Botbot.me (IRC logs) not available anymore,Not Needed,FALSE
DNM (Did Not Merge),,3ec4cc0a9,"Merge #15069: test: Fix rpc_net.py ""pong"" race condition",No Changes Present,FALSE
Done (Merged to dashpay),,62cf608e9,Merge #14336: net: implement poll,,FALSE
Done (Merged to dashpay),,c3bb936a0,Merge #14790: Tests: Allow running rpc_bind.py --nonloopback test without IPv6,,FALSE
,M_Staged (merged to Munky local repo),df894fa69,Merge #14457: test: add invalid tx templates for use in functional tests,,FALSE
Done (Merged to dashpay),,fb52d0684,Merge #15000: qt: Fix broken notificator on GNOME,,FALSE
,,031e3a32b,Merge #15081: Doc: Update release notes for master through to 2019-01-01,Not sure if needed,FALSE
Done (Merged to dashpay),,d1effa11a,"Merge #14375: qt: Correct misleading ""overridden options"" label",,FALSE
,M_Staged (merged to Munky local repo),06fabfa28,Merge #15020: Build: add names to Travis jobs,,FALSE
,M_Staged (merged to Munky local repo),1d73636fd,Merge #15038: docs: Get more info about GUI-related issue on Linux,,FALSE
Done (Merged to dashpay),,d71d0d7b7,Merge #13884: depends: Enable bdb unicode support for Windows,,FALSE
DNM (Did Not Merge),,d3dc6d879,Merge #15085: gui: Fix incorrect application name when passing -regtest,No Changes Present,FALSE
Done (Merged to dashpay),,f51aeac5a,Merge #15007: qt: Notificator class refactoring,,FALSE
Done (Merged to dashpay),,fd83c57d6,Merge #14832: docs: Add more Doxygen information to Developer Notes,,FALSE
Done (Merged to dashpay),,9c64278e1,Merge #13910: Log progress while verifying blocks at level 4,,FALSE
DNM (Did Not Merge),,5b6b371c7,Merge #14855: test: Correct ineffectual WithOrVersion from transactions_tests,No Changes Present,FALSE
,M_Staged (merged to Munky local repo),f7e182a97,Merge #12151: rpc: Remove cs_main lock from blockToJSON and blockheaderToJSON,,FALSE
Done (Merged to dashpay),,fe5a70b9f,Merge #15099: tests: Use std::vector API for construction of test data,,FALSE
,M_Staged (merged to Munky local repo),88bbcdc4e,Merge #14357: streams: Fix broken streams_vector_reader test. Remove unused seek(size_t).,,FALSE
Done (Merged to dashpay),,9c7199877,Merge #14784: qt: Use WalletModel* instead of the wallet name as map key,,FALSE
,M_Staged (merged to Munky local repo),295a1ad52,Merge #15102: test: Run invalid_txs.InputMissing test in feature_block,,FALSE
,,f0fa6bad0,Merge #15110: build_msvc: Fix the build problem in libbitcoin_server,,FALSE
Done (Merged to dashpay),,fcc618d50,Merge #15078: rpc: Document bytessent_per_msg and bytesrecv_per_msg,,FALSE
,,1973257da,"Merge #15057: [rpc] Correct reconsiderblock help text, add test",,FALSE
,M_Staged (merged to Munky local repo),29a9f0774,Merge #12153: Avoid permanent cs_main lock in getblockheader,,FALSE
,,c6806ee86,Merge #15059: test: Add basic test for BIP34,,FALSE
,,fdbe7f41c,Merge #11625: Add BitcoinApplication & RPCConsole tests,,FALSE
,,e12a480e4,Merge #14085: index: Fix for indexers skipping genesis block.,,FALSE
Done (Merged to dashpay),,3f1251519,Merge #15109: refactor: Use C++11 default member initializers,,FALSE
,,ff7f7364d,Merge #15087: Error if rpcpassword contains hash in conf sections,,FALSE
Done (Merged to dashpay),,195d28fec,Merge #15124: Fail AppInitMain if either disk space check fails,,FALSE
Done (Merged to dashpay),,699d0bd9f,Merge #15117: Fix invalid memory write in case of failing mmap(...) in PosixLockedPageAllocator::AllocateLocked,,FALSE
Done (Merged to dashpay),,854ca855a,Merge #15051: Tests: IsReachable is the inverse of IsLimited (DRY). Includes unit tests,,FALSE
,,62f3977f6,"Merge #14599: Use functions guaranteed to be locale independent (IsDigit, ToLower) in {Format,Parse}Money(...), uint256::SetHex(...), etc. Remove the use of locale dependent boost::is_space(...)",,FALSE
DNM (Did Not Merge),,c7fab5571,Merge #15128: docs: Fix download link in doc/README.md,Does not seem necessary,FALSE
Done (Merged to dashpay),,0ed279cb4,Merge #14517: qt: Fix start with the `-min` option,,FALSE
,,1cfbb16b5,Merge #15108: [tests] tidy up wallet_importmulti.py,,FALSE
Done (Merged to dashpay),,5da08e0ac,Merge #15127: docs: Clarifying testing instructions,,FALSE
DNM (Did Not Merge),,d7943bd00,Merge #15132: docs: Add FreeBSD build notes link to doc/README.md,,FALSE
,,cebe91071,Merge #15039: wallet: Avoid leaking nLockTime fingerprint when anti-fee-sniping,,FALSE
,M_Staged (merged to Munky local repo),68dddccda,Merge #15139: util: Remove [U](BEGIN|END) macros,,FALSE
Done (Merged to dashpay),,b68bac83d,Merge #15047: build: Allow to configure --with-sanitizers=fuzzer,,FALSE
,M_Staged (merged to Munky local repo),84d0fdce1,Merge #13216: [Qt] implements concept for different disk sizes on intro,,FALSE
,,a9b71a09a,"Merge #15154: configure: bitcoin-tx doesn't need libevent, so don't pull it in",Does not seem necessary,FALSE
Done (Merged to dashpay),,43a79d22c,Merge #15138: Drop IsLimited in favor of IsReachable,,FALSE
,,070eaf7fe,Merge #15144: [refactor] CNode: Use C++11 default member initializers,,FALSE
,M_Staged (merged to Munky local repo),76335298f,Merge #15114: Qt: Replace remaining 0 with nullptr,,FALSE
Done (Merged to dashpay),,035f34937,Merge #15164: qa: Ignore shellcheck warning SC2236,,FALSE
,B_Staged (merged to Pravin local repo),cf0c67b62,Merge #14982: rpc: Add getrpcinfo command,,FALSE
,,1b6fc3053,Merge #14941: rpc: Make unloadwallet wait for complete wallet unload,,FALSE
,,a5daf70ff,Merge #14594: qt: Fix minimized window bug on Linux,,FALSE
,,e8ad580f5,"Merge #14556: qt: fix confirmed transaction labeled ""open"" (#13299)",,FALSE
,,eb2aecfb8,Merge #14433: Add checksum in gitian build scripts for ossl,,FALSE
,M_Staged (merged to Munky local repo),82ffd4d91,"Merge #14963: mempool, validation: Explain cs_main locking semantics",,FALSE
,,c7c84209b,Merge #15149: gui: Show current wallet name in window title,,FALSE
Done (Merged to dashpay),,391a27376,Merge #15173: [doc] explain what .python-version does,,FALSE
Done (Merged to dashpay),,16c4a5373,Merge #15170: refactor/lint: Add ignored shellcheck suggestions to an array,,FALSE
,M_Staged (merged to Munky local repo),bcdd31f26,Merge #15165: contrib: Allow use of github API authentication in github-merge,,FALSE
,,acec9e45c,"Merge #15136: qt: ""Peers"" tab overhaul",,FALSE
,P_Staged (merged to Pasta local repo),3ae3748ce,Merge #14958: qa: Remove race between connecting and shutdown on separate connections,,FALSE
Done (Merged to dashpay),,64ee94356,Merge #14409: utils and libraries: Make 'blocksdir' always net specific,,FALSE
,,19c60ca49,Merge #14151: windows: Fix remaining compiler warnings (MSVC),,FALSE
,,d44b01f02,Merge #14268: Introduce SafeDbt to handle Dbt with free or memory_cleanse raii-style,,FALSE
,,f71c2ea66,Merge #15122: [RPC] Expand help text for importmulti changes,,FALSE
Done (Merged to dashpay),,fcb6694a9,Merge #14839: [rebase] threads: fix unitialized members in sched_param,,FALSE
,,7ee604487,Merge #14250: qt: Remove redundant stopThread() and stopExecutor() signals,,FALSE
Done (Merged to dashpay),,003a47f80,Merge #15185: docs: Spelling error fix on fuzzing.md,,FALSE
,,12b30105f,Merge #15166: qa: Pin shellcheck version,partially merged in #3636,FALSE
,M_Staged (merged to Munky local repo),cd42553b1,Merge #15040: qt: Add workaround for QProgressDialog bug on macOS,,FALSE
,,63144335b,Merge #15101: gui: Add WalletController,,FALSE
Done (Merged to dashpay),,f55808ad6,Merge #15175: build: Drop macports support,,FALSE
Done (Merged to dashpay),,3b59fa2ce,"Merge #15178: qt: Improve ""help-console"" message",,FALSE
,,fe60ee96e,Merge #15186: rpc: remove duplicate solvable field from getaddressinfo,,FALSE
,M_Staged (merged to Munky local repo),978682b9d,Merge #15194: Add comment describing fDisconnect behavior,,FALSE
,,7455ca2ae,Merge #15210: gui: Fix window title update,,FALSE
,,1522079d5,Merge #15209: zmq: log outbound message high water mark when reusing socket,,FALSE
,,6be52d6f7,Merge #15213: doc: Remove errant paste from walletcreatefundedpsbt for nLocktime replaceable,,FALSE
,,9fa2b89ed,Merge #15188: Update zmq to 4.3.1,,FALSE
Done (Merged to dashpay),,72506ed34,Merge #15177: rest: Improve tests and documention of /headers and /block,,FALSE
,M_Staged (merged to Munky local repo),0f1576ab3,Merge #15167: qt: Fix wallet selector size adjustment,,FALSE
Done (Merged to dashpay),,5baa9092c,Merge #14605: Return of the Banman,,FALSE
DNM (Did Not Merge),,ace87ea2b,Merge #14970: [net] add dnsseed.emzy.de to DNS seeds,,FALSE
,,6e6b3b944,Merge #14955: Switch all RNG code to the built-in PRNG,,FALSE
,,f0c9e1c22,Merge #14906: refactor: Make explicit CMutableTransaction -> CTransaction conversion.,,FALSE
,M_Staged (merged to Munky local repo),9bad1e0b2,Merge #15219: lint: Enable python linters via an array,,FALSE
,K_Staged (merged to Kitty local repo),94167e2b5,"Merge #15208: Qt: remove macOS launch-at-startup when compiled with > macOS 10.11, fix memory missmanagement",,FALSE
Done (Merged to dashpay),,82cf6813a,"Merge #14353: REST: add blockhash call, fetch blockhash by height",,FALSE
Done (Merged to dashpay),,73a6bac9f,Merge #15196: [test]: Update all subprocess.check_output functions to be Python 3.4 compatible,,FALSE
,P_Staged (merged to Pasta local repo),5eb32d238,Merge #15223: Doc: add information about security to the JSON-RPC doc,,FALSE
,,72bd4ab86,Merge #15193: Default -whitelistforcerelay to off,segwit,FALSE
Done (Merged to dashpay),,d14ef5721,Merge #15233: Prevent mutex lock fail even if --enable-debug,,FALSE
Done (Merged to dashpay),,ab46fe6ec,Merge #15249: Docs: Update python docs to reflect that wildcard imports are disallowed,,FALSE
